gid,trip_id,unixtime,north_utm,east_utm,longitude,latitude
265835,751,1540539520,5804420.13352,550868.256441,9.747452999996346,52.387668999983056
265836,751,1540539523,5804420.14407,550869.277258,9.747467999994068,52.387668999983546
265837,751,1540539544,5804419.27254,550871.055871,9.747493999995555,52.38766100003077
265838,751,1540539545,5804418.8431,550872.557669,9.74751600000725,52.3876570000036
265839,751,1540539546,5804417.6407,550874.61195,9.747546000007928,52.38764600003788
265840,751,1540539547,5804416.32918,550876.871545,9.747579000003746,52.38763400004174
265841,751,1540539548,5804415.12326,550878.585555,9.74760399999817,52.38762300003599
265842,751,1540539549,5804413.80119,550879.824334,9.747621999997854,52.38761100004454
265843,751,1540539550,5804413.03033,550880.580983,9.747633000001755,52.38760400001003
265844,751,1540539551,5804412.14825,550881.338782,9.747644000006316,52.387596000044496
265845,751,1540539552,5804411.36895,550881.278776,9.74764300000615,52.38758900002675
265846,751,1540539554,5804410.0307,550880.9523,9.747637999999332,52.38757700003546
266459,752,1506419395,5804698.0228,550869.467964,9.747512999993834,52.3901669999693
266460,752,1506419397,5804685.27039,550862.589789,9.747409999993144,52.39005300001298
266461,752,1506419399,5804671.62746,550855.652722,9.747306000003976,52.3899310000186
266462,752,1506419400,5804665.27833,550854.833569,9.747293000006154,52.38987399999769
266463,752,1506419401,5804660.14497,550853.253208,9.747268999994391,52.38982799996051
266464,752,1506419403,5804649.42281,550849.076305,9.747206000004782,52.38973200002874
266465,752,1506419404,5804646.48659,550844.818948,9.74714299999873,52.389705999989296
266466,752,1506419405,5804643.01884,550842.94913,9.747114999999994,52.38967499996146
266467,752,1506419407,5804642.23744,550842.684967,9.747110999993572,52.38966800002243
266468,752,1506419408,5804640.01077,550842.503793,9.747107999994087,52.38964799998265
266469,752,1506419411,5804638.32759,550841.091948,9.747087000001708,52.389632999982105
266470,752,1506419413,5804634.08617,550839.706527,9.747065999999403,52.38959499997871
266471,752,1506419415,5804626.38263,550836.995687,9.74702499999408,52.38952599998092
266472,752,1506419416,5804621.68927,550834.934338,9.7469940000011,52.3894839999674
266473,752,1506419417,5804616.9931,550832.600777,9.746958999994154,52.38944199995822
266474,752,1506419418,5804610.60111,550827.630421,9.746884999995684,52.38938499999632
266475,752,1506419420,5804595.30738,550822.411675,9.746805999993216,52.38924799998447
266476,752,1506419422,5804575.31399,550814.519036,9.746686999997548,52.38906900003493
266477,752,1506419423,5804568.46305,550808.192158,9.746593000000734,52.38900800000574
266478,752,1506419424,5804560.28863,550802.967879,9.74651499999743,52.38893500003732
266479,752,1506419425,5804553.91282,550799.562636,9.746463999996845,52.38887800002472
266480,752,1506419427,5804543.2935,550794.567739,9.7463890000009,52.3887830000164
266481,752,1506419428,5804540.22855,550788.610085,9.7463010000055,52.388756000026646
266482,752,1506419430,5804531.34998,550790.607387,9.746329000001914,52.388675999960206
266483,752,1506419432,5804533.50264,550794.396541,9.746384999994838,52.38869499999186
266484,752,1506419434,5804535.60543,550793.353939,9.746370000006348,52.38871399995603
266485,752,1506419436,5804535.58718,550791.584564,9.746344000003775,52.388714000040565
266486,752,1506419440,5804536.01664,550790.082809,9.74632199999422,52.38871800002707
266487,752,1506419441,5804536.00189,550788.653699,9.74630099999718,52.38871800000077
266488,752,1506419442,5804536.77838,550788.441506,9.746297999994942,52.38872500001841
266489,752,1506419443,5804539.80049,550790.247943,9.7463249999965,52.38875200000373
266490,752,1506419444,5804538.55943,550788.559248,9.746299999999046,52.38874100002235
266491,752,1506419445,5804535.97661,550786.203796,9.74626500000094,52.388717999998406
266492,752,1506419448,5804546.60154,550791.743141,9.74634800000396,52.388813000011936
266493,752,1506419451,5804552.1833,550793.659276,9.746376999997551,52.38886300003536
266494,752,1506419452,5804550.3882,550792.180483,9.746354999994164,52.38884699999544
266495,752,1506419455,5804549.14854,550790.627898,9.7463320000027,52.38883599997977
266496,752,1506419457,5804555.09207,550795.262694,9.746400999997729,52.3888889999556
266497,752,1506419458,5804558.97732,550794.473939,9.746389999995358,52.38892399997148
266498,752,1506419460,5804562.39493,550802.265541,9.746505000005994,52.38895399999828
266499,752,1506419462,5804572.20335,550804.138029,9.74653399999662,52.38904200000732
266500,752,1506419464,5804589.2807,550820.500184,9.74677699999314,52.38919399998943
266501,752,1506419466,5804603.78459,550824.638152,9.74683999999356,52.38932400000948
266502,752,1506419467,5804608.08293,550831.535797,9.74694199999494,52.38936199999797
266503,752,1506419469,5804617.93705,550837.831571,9.747035999998513,52.38945000000688
266504,752,1506419471,5804623.13929,550846.081026,9.74715800000564,52.38949599997853
266505,752,1506419472,5804624.81966,550847.220667,9.747174999994726,52.38951099998655
266506,752,1506419474,5804623.98609,550852.673993,9.747255000003824,52.389503000037415
266507,752,1506419475,5804622.78016,550854.387926,9.74727999999788,52.38949200001664
266508,752,1506419477,5804620.2831,550860.334858,9.74736700000024,52.38946900003947
266509,752,1506419479,5804618.24642,550867.774336,9.747475999997802,52.38944999995846
266510,752,1506419481,5804617.1221,550877.382279,9.747617000004253,52.38943900001925
266511,752,1506419482,5804609.93309,550881.404022,9.747674999995004,52.38937399998219
266512,752,1506419483,5804606.52443,550885.250575,9.747731000001874,52.38934300001655
266513,752,1506419484,5804606.11962,550889.134133,9.747787999993069,52.3893389999812
266514,752,1506419485,5804605.8169,550892.131868,9.747832000004388,52.38933600000767
266515,752,1506419486,5804606.61942,550894.437582,9.74786600000698,52.3893430000075
266516,752,1506419489,5804599.84437,550895.46047,9.747880000004615,52.3892819999633
266517,752,1506419490,5804599.09041,550897.850341,9.747914999997908,52.38927500000073
266518,752,1506419492,5804597.0369,550903.656619,9.748000000004732,52.38925599997041
266519,752,1506419493,5804595.74088,550907.413286,9.748054999999905,52.38924399998739
266520,752,1506419494,5804594.10273,550910.356782,9.748097999998595,52.38922899998361
266521,752,1506419496,5804590.71521,550916.244931,9.748184000002624,52.389197999999006
266522,752,1506419498,5804588.65187,550921.098496,9.748255000000078,52.389179000017485
266523,752,1506419500,5804586.9926,550922.000436,9.748268000003389,52.389163999965824
266524,752,1506419502,5804588.19499,550919.946212,9.748237999994652,52.389175000019975
266525,752,1506419503,5804589.07777,550919.256485,9.748227999999491,52.38918300000154
266526,752,1506419505,5804589.9514,550917.68208,9.748204999997135,52.389191000003386
266527,752,1506419506,5804590.29846,550918.971619,9.748224000006193,52.38919400000328
266528,752,1506419507,5804589.07214,550918.712068,9.748220000002249,52.38918300002227
266529,752,1506419510,5804583.91905,550915.226285,9.748167999996545,52.389137000004425
266530,752,1506419513,5804582.68428,550914.150106,9.748151999993828,52.38912600000098
