gid,trip_id,unixtime,north_utm,east_utm,longitude,latitude,tile_lat_idx,tile_lon_idx
302878,818,1543402120,5804604.91793,550891.256394,9.747819000005768,52.38932800000922,97,457
302879,818,1543402121,5804605.78594,550889.137584,9.747788000006198,52.38933600001224,96,455
302880,818,1543402122,5804606.54694,550887.428236,9.747763000003486,52.38934299997307,95,453
302881,818,1543402123,5804607.85916,550885.236775,9.74773099999422,52.38935499998197,94,451
302882,818,1543402124,5804609.50295,550882.837711,9.747696000001094,52.389369999956486,92,449
302883,818,1543402125,5804612.03516,550880.293346,9.747659000006497,52.38939299996044,89,446
302884,818,1543402126,5804615.01229,550877.744384,9.74762200000669,52.38942000003094,86,444
302885,818,1543402127,5804617.42694,550874.588708,9.74757600000526,52.38944199999973,84,440
302886,818,1543402128,5804619.94931,550871.091627,9.747525000006782,52.38946500003205,81,437
302887,818,1543402129,5804622.02887,550867.803302,9.74747699999319,52.389483999964064,79,434
302888,818,1543402130,5804623.77757,550864.790636,9.74743299999658,52.389499999969054,77,431
302889,818,1543402131,5804625.41786,550862.051328,9.747392999998324,52.38951500000087,76,428
302890,818,1543402132,5804626.61675,550859.656878,9.747358000006926,52.38952599997595,74,426
302891,818,1543402133,5804627.48618,550857.674186,9.747329000003695,52.38953399997963,74,424
302892,818,1543402134,5804627.91984,550856.580763,9.747313000004032,52.3895379999767,73,423
302893,818,1543402139,5804629.15038,550857.248636,9.747322999999344,52.38954899999528,72,423
302894,818,1543402140,5804630.48793,550857.50705,9.747326999996275,52.389561000025054,71,423
302895,818,1543402142,5804632.15845,550857.693965,9.747330000002504,52.38957599996212,69,424
302896,818,1543402145,5804633.02648,550855.575173,9.747299000007452,52.38958400001566,68,422
302897,818,1543402146,5804633.77695,550852.845067,9.747259000007045,52.38959100002525,67,419
302898,818,1543402147,5804634.63302,550849.5694,9.747210999997098,52.38959899999311,66,416
302899,818,1543402148,5804635.82348,550846.358339,9.747163999996268,52.389609999972606,65,412
302900,818,1543402149,5804636.67886,550843.014624,9.747115000001298,52.38961800001847,64,409
302901,818,1543402150,5804637.53634,550839.875064,9.747068999995806,52.389625999964544,63,406
302902,818,1543402151,5804636.61559,550836.889991,9.74702500000482,52.38961799997781,64,403
302903,818,1543402152,5804633.58081,550833.858692,9.746980000002322,52.38959099998959,67,400
302904,818,1543402153,5804629.32885,550831.45249,9.746944000005454,52.38955299999037,71,397
302905,818,1543402154,5804623.74989,550829.808636,9.746919000003484,52.38950300000816,77,396
302906,818,1543402155,5804618.72285,550827.750724,9.746887999995533,52.38945799999841,82,394
302907,818,1543402156,5804610.13512,550825.593461,9.746855000007356,52.38938100003403,91,391
302908,818,1543402157,5804604.20982,550822.728104,9.746811999997774,52.3893279999637,97,388
302909,818,1543402158,5804597.83049,550818.982658,9.746755999995504,52.389271000020585,103,385
302910,818,1543402159,5804592.6859,550816.313404,9.746716000000209,52.38922499998002,108,382
302911,818,1543402160,5804588.8901,550814.991407,9.746696000004324,52.38919099996424,112,381
302912,818,1543402161,5804586.77186,550814.53686,9.746688999994134,52.38917200002589,114,380
302913,818,1543402162,5804585.87922,550814.273839,9.746685000006106,52.38916399996256,115,380
302914,818,1543402164,5804584.65853,550814.558679,9.746688999997856,52.38915300001383,116,380
302915,818,1543402168,5804582.8845,550815.121471,9.746697000005184,52.38913699996342,118,381
302916,818,1543402174,5804581.21609,550815.138696,9.746696999999068,52.3891220000296,119,381
302917,818,1543402175,5804579.97923,550813.858335,9.746677999997733,52.38911099998757,121,379
302918,818,1543402176,5804577.40905,550812.727858,9.746661000003034,52.38908800002108,123,378
302919,818,1543402177,5804573.94412,550811.130199,9.746636999997468,52.389056999966094,127,376
302920,818,1543402178,5804570.1406,550809.059616,9.746605999999163,52.38902300000598,130,374
302921,818,1543402179,5804566.22304,550806.717968,9.746570999998845,52.3889880000176,134,372
302922,818,1543402180,5804561.9746,550804.651971,9.746540000003307,52.38894999996168,139,370
302923,818,1543402181,5804557.27845,550802.318352,9.74650500000425,52.38890799999626,143,368
302924,818,1543402182,5804552.5816,550799.916675,9.746468999993535,52.38886600004192,148,365
302925,818,1543402183,5804548.32895,550797.44235,9.746431999998968,52.38882799999615,152,363
302926,818,1543402184,5804544.96753,550795.094943,9.746397000005135,52.388797999963934,155,360
302927,818,1543402185,5804541.04787,550792.549113,9.746359000003498,52.38876299997494,159,358
302928,818,1543402186,5804537.68084,550789.657276,9.746316000005642,52.38873299999296,163,355
302929,818,1543402187,5804532.08855,550786.720336,9.746272000003891,52.38868299998252,168,352
302930,818,1543402188,5804526.15486,550783.038249,9.746217000002147,52.38863000002021,174,348
302931,818,1543402189,5804520.21695,550778.947835,9.746156000006732,52.38857699996559,180,344
302932,818,1543402190,5804512.94572,550775.007286,9.746097000004369,52.38851199996675,187,340
302933,818,1543402191,5804506.4573,550771.467013,9.74604399999641,52.388453999968426,194,336
302934,818,1543402192,5804500.97345,550768.256673,9.74599600000697,52.38840500003546,199,333
302935,818,1543402193,5804495.82187,550764.906776,9.745945999997096,52.3883589999963,204,329
302936,818,1543402194,5804491.99942,550760.998679,9.745887999993975,52.38832500003506,208,325
302937,818,1543402195,5804488.08609,550759.065276,9.745859000000817,52.38829000000456,212,324
302938,818,1543402196,5804485.61171,550756.436422,9.745819999994024,52.38826800002359,214,321
302939,818,1543402197,5804485.13171,550753.038332,9.7457699999999,52.38826400001624,215,317
302940,818,1543402198,5804485.10364,550750.316189,9.745729999995964,52.38826400000416,215,315
302941,818,1543402199,5804484.18435,550747.467114,9.74568800000353,52.38825600003087,216,312
302942,818,1543402200,5804486.25277,550743.089897,9.74562399999626,52.38827499999238,214,308
302943,818,1543402201,5804488.7633,550738.435884,9.745556000000414,52.38829799996284,211,303
302944,818,1543402202,5804491.71454,550733.368969,9.745482000005737,52.38832499996162,208,298
302945,818,1543402203,5804495.44509,550728.362088,9.74540899999862,52.38835900003862,204,293
302946,818,1543402204,5804498.39984,550723.635453,9.74534000000448,52.38838599997485,201,288
302947,818,1543402205,5804501.23707,550718.297489,9.745262000001157,52.3884120000428,198,283
302948,818,1543402206,5804505.85534,550713.077302,9.74518600000602,52.38845399999149,194,278
302949,818,1543402207,5804510.13643,550707.520296,9.745105000005246,52.38849299997173,189,272
302950,818,1543402208,5804514.31331,550702.644977,9.74503400000378,52.38853099996296,185,267
302951,818,1543402209,5804518.926,550696.880393,9.744949999999765,52.38857300001243,181,262
302952,818,1543402210,5804522.66078,550692.281886,9.744882999995973,52.38860699997876,177,257
302953,818,1543402211,5804526.06469,550687.959035,9.74482000000252,52.38863799999768,173,253
302954,818,1543402212,5804529.35527,550683.433176,9.744754000001198,52.38866799998414,170,248
302955,818,1543402213,5804532.30727,550678.434388,9.744680999993207,52.38869500000949,167,243
302956,818,1543402214,5804536.03436,550673.087327,9.74460300000312,52.38872899997468,163,238
302957,818,1543402215,5804540.65339,550667.935271,9.744527999994878,52.38877100002888,159,233
302958,818,1543402216,5804544.8149,550661.562856,9.744434999999942,52.388809000035096,154,227
302959,818,1543402217,5804548.98202,550655.734873,9.74435000000136,52.38884700002925,150,221
302960,818,1543402218,5804553.15125,550650.111058,9.744268000006889,52.38888500004304,146,215
302961,818,1543402219,5804557.76399,550644.346569,9.744184000005117,52.3889269999916,141,209
302962,818,1543402220,5804562.05706,550639.946574,9.744120000006603,52.38896599997089,137,205
302963,818,1543402221,5804566.68172,550635.338996,9.7440530000021,52.38900799997648,132,201
302964,818,1543402222,5804570.42286,550631.353052,9.743995000003396,52.38904199996336,128,197
302965,818,1543402223,5804572.49629,550627.452328,9.743938000002592,52.38906099998967,126,193
302966,818,1543402225,5804573.38121,550626.966808,9.743930999992449,52.38906899996544,125,192
302967,818,1543402226,5804570.35286,550624.547814,9.74389500000234,52.38904199997487,128,190
302968,818,1543402227,5804571.54347,550621.336768,9.743847999997318,52.38905299998486,127,187
302969,818,1543402228,5804569.85686,550619.584566,9.74382200000229,52.38903800003201,129,185
302970,818,1543402229,5804568.15135,550615.994947,9.74376899999556,52.38902300003953,130,181
302971,818,1543402230,5804565.99393,550611.729377,9.743705999999015,52.38900400001691,133,177
302972,818,1543402231,5804565.04952,550606.430436,9.743627999998983,52.38899599995703,133,172
302973,818,1543402232,5804564.10723,550601.33565,9.743552999994703,52.38898800003523,134,167
302974,818,1543402233,5804559.83439,550596.887638,9.743486999999527,52.38894999996722,139,162
302975,818,1543402234,5804557.6728,550592.213737,9.743418000000409,52.3889310000385,141,157
302976,818,1543402235,5804555.95681,550587.603312,9.743350000003904,52.38891599997232,142,153
302977,818,1543402236,5804554.68435,550582.852206,9.743280000006216,52.38890500002364,144,148
302978,818,1543402237,5804554.96908,550578.085095,9.743209999998788,52.38890800003559,143,143
302979,818,1543402238,5804551.5784,550572.879332,9.74313299999692,52.38887800003802,147,138
302980,818,1543402239,5804550.19122,550567.789098,9.743058000002376,52.38886599999474,148,133
302981,818,1543402240,5804548.02406,550562.570754,9.74298100000331,52.38884700002188,150,128
302982,818,1543402241,5804547.20981,550559.108065,9.742930000000891,52.38884000000505,151,124
302983,818,1543402242,5804545.8569,550557.352405,9.742903999996482,52.38882799999901,152,122
302984,818,1543402243,5804546.28783,550555.986781,9.74288399999982,52.3888319999912,152,121
302985,818,1543402244,5804548.38928,550554.808178,9.7428669999998,52.38885100002822,150,120
302986,818,1543402246,5804548.3746,550553.379072,9.742846000002862,52.38885100001727,150,118
302987,818,1543402249,5804547.58482,550552.298226,9.7428300000017,52.38884400000343,150,117
302988,818,1543402250,5804545.02308,550551.984238,9.74282500000239,52.38882099996027,153,117
302989,818,1543402251,5804542.02413,550552.423399,9.742830999995537,52.38879400003194,156,117
302990,818,1543402252,5804538.59074,550553.887923,9.74285199999592,52.38876299998338,159,119
302991,818,1543402253,5804535.26579,550555.079095,9.742868999996404,52.38873300000435,163,120
302992,818,1543402254,5804532.71734,550556.058113,9.7428830000062,52.38871000004213,165,121
302993,818,1543402255,5804531.05591,550556.755779,9.74289299999741,52.38869500001878,167,122
302994,818,1543402256,5804529.72187,550556.837542,9.742893999996095,52.38868299997432,168,122
302995,818,1543402258,5804528.49976,550556.986216,9.742896000002958,52.38867199995793,170,122
302996,818,1543402259,5804527.17342,550557.816562,9.742908000006697,52.388660000008855,171,123
302997,818,1543402260,5804525.9604,550558.849924,9.742922999997123,52.3886490000137,172,124
302998,818,1543402261,5804523.85686,550559.824375,9.742937000000952,52.38863000003247,174,125
302999,818,1543402262,5804521.75192,550560.66272,9.742948999993898,52.38861100003301,176,125
303000,818,1543402263,5804518.31644,550561.923097,9.742967000007376,52.38858000002757,180,127
303001,818,1543402264,5804514.54797,550563.254955,9.742985999993664,52.38854599996896,184,128
303002,818,1543402265,5804510.336,550564.727493,9.74300699999526,52.38850800002451,188,129
303003,818,1543402266,5804506.12682,550566.472247,9.743032000003428,52.38847000001641,192,131
303004,818,1543402267,5804502.69693,550568.277057,9.743057999997538,52.388438999966624,195,133
303005,818,1543402268,5804496.39191,550571.744864,9.743107999997148,52.38838200002256,202,136
303006,818,1543402269,5804490.83681,550572.414487,9.743116999997277,52.38833200000915,207,137
303007,818,1543402270,5804487.9323,550571.219238,9.743099000000583,52.38830600000695,210,136
303008,818,1543402271,5804484.01905,550569.285683,9.743069999997951,52.38827100001702,214,134
303009,818,1543402272,5804480.66124,550567.278358,9.743040000001155,52.38824100002,217,132
303010,818,1543402273,5804477.18591,550564.65969,9.743001000005222,52.388210000015626,221,129
303011,818,1543402274,5804474.59481,550561.487447,9.74295399999702,52.38818699999912,223,126
303012,818,1543402275,5804474.56265,550558.356977,9.742907999998238,52.38818699997169,223,123
303013,818,1543402276,5804474.54098,550556.247312,9.742876999993026,52.38818699997049,223,120
303014,818,1543402277,5804472.86138,550555.17559,9.742860999999166,52.3881719999844,225,119
303015,818,1543402278,5804469.86103,550555.478651,9.74286499999656,52.38814500003308,228,120
303016,818,1543402279,5804465.64276,550556.33871,9.742876999993316,52.38810700002792,232,120
303017,818,1543402280,5804462.3227,550558.006278,9.742901000006844,52.38807700001218,236,122
303018,818,1543402281,5804459.34052,550560.078743,9.742931000005806,52.38805000001069,239,124
303019,818,1543402282,5804456.35904,550562.219264,9.742961999998496,52.38802300000957,242,126
303020,818,1543402283,5804453.82527,550564.627434,9.742997000007618,52.388000000019694,244,129
303021,818,1543402284,5804452.18342,550567.230626,9.743035000004832,52.38798500001853,246,131
303022,818,1543402285,5804452.20999,550569.816678,9.74307300000035,52.38798500002861,246,134
303023,818,1543402286,5804452.68287,550572.534267,9.7431130000006,52.38798900002846,246,137
303024,818,1543402287,5804454.82626,550575.438874,9.743156000000535,52.388007999968,243,139
303025,818,1543402288,5804457.86228,550578.60655,9.743202999995198,52.388034999982935,240,143
303026,818,1543402289,5804459.99939,550580.898666,9.743236999994004,52.38805400001758,238,145
303027,818,1543402290,5804462.1351,550583.054673,9.743269000003355,52.38807300003134,236,147
303028,818,1543402291,5804463.37749,550584.879553,9.743295999999892,52.38808400003347,235,149
303029,818,1543402292,5804464.72271,550585.886643,9.743310999997352,52.38809599998726,234,150
303030,818,1543402293,5804466.39533,550586.277819,9.743317000002008,52.38811100004168,232,150
303031,818,1543402294,5804468.06304,550586.192618,9.74331600000181,52.38812599997003,230,150
303032,818,1543402295,5804470.17008,550585.558414,9.7433069999985,52.3881450000248,228,150
303033,818,1543402296,5804473.60135,550583.889688,9.743283000003016,52.38817599996286,225,148
303034,818,1543402297,5804476.57933,550581.408892,9.743247000002755,52.38820300001917,222,146
303035,818,1543402298,5804479.44118,550578.452866,9.743203999993378,52.38822900000226,219,143
303036,818,1543402299,5804482.41356,550575.427648,9.743159999999875,52.3882559999824,216,140
303037,818,1543402300,5804484.05121,550572.416147,9.743115999995274,52.388270999981664,214,137
303038,818,1543402301,5804485.79869,550569.267399,9.743070000002906,52.38828699996937,212,134
303039,818,1543402302,5804486.54303,550565.924776,9.743020999996912,52.38829400001048,212,130
303040,818,1543402303,5804486.06246,550562.458617,9.742970000006922,52.38828999998036,212,127
303041,818,1543402304,5804483.91138,550558.805434,9.742916000005676,52.38827099996999,214,123
303042,818,1543402305,5804481.32169,550555.7693,9.742871000004332,52.38824800002759,217,120
303043,818,1543402306,5804477.51617,550553.494319,9.742836999994816,52.38821399995554,220,118
303044,818,1543402307,5804472.38851,550552.458011,9.742821000003692,52.38816799998887,226,117
303045,818,1543402308,5804468.16325,550552.637529,9.742822999998165,52.38812999998556,230,117
303046,818,1543402309,5804463.06145,550554.11921,9.742843999998083,52.38808400000103,235,118
303047,818,1543402310,5804458.41365,550556.481025,9.742877999996807,52.38804200002644,240,121
303048,818,1543402311,5804453.43636,550559.254596,9.742917999996934,52.38799700003422,245,123
303049,818,1543402312,5804447.02219,550562.92773,9.742971000006229,52.38793899996916,251,127
303050,818,1543402313,5804442.05679,550566.858234,9.7430280000034,52.38789399998435,256,131
303051,818,1543402314,5804438.19109,550569.552342,9.743066999996808,52.38785900003813,260,133
303052,818,1543402315,5804432.77309,550572.738834,9.743112999994636,52.38781000003255,265,137
303053,818,1543402316,5804428.5744,550575.504435,9.743152999993017,52.38777200000515,270,139
303054,818,1543402317,5804423.48939,550578.619457,9.74319800000208,52.38772600001751,275,142
303055,818,1543402318,5804417.95947,550581.739057,9.74324300000441,52.38767600002364,280,145
303056,818,1543402319,5804412.54357,550585.129739,9.743292000005525,52.38762699996308,286,149
303057,818,1543402320,5804407.02205,550589.066008,9.743348999999352,52.387576999990834,291,153
303058,818,1543402321,5804401.16755,550593.073771,9.743407000004034,52.38752400002563,297,157
303059,818,1543402322,5804395.64183,550596.601729,9.743457999996346,52.38747399997309,303,160
303060,818,1543402323,5804389.77264,550599.180358,9.743495000006114,52.38742099996897,309,163
303061,818,1543402324,5804384.68625,550602.159317,9.743537999996908,52.387375000020086,314,165
303062,818,1543402325,5804379.16054,550605.687297,9.743588999995344,52.38732499999882,319,169
303063,818,1543402326,5804373.30535,550609.627047,9.74364600000419,52.387271999999605,325,173
303064,818,1543402327,5804367.33404,550613.091563,9.743696000003686,52.38721800002934,331,176
303065,818,1543402328,5804361.91397,550616.073981,9.7437389999963,52.387169000035456,337,179
303066,818,1543402329,5804358.5072,550620.124702,9.743798000003002,52.38713800003815,340,183
303067,818,1543402330,5804353.54114,550623.987277,9.743853999994409,52.38709300000286,345,187
303068,818,1543402331,5804348.45546,550627.034339,9.743897999995578,52.38704700000909,350,190
303069,818,1543402332,5804343.36488,550629.605019,9.743935000002988,52.387000999999564,355,193
303070,818,1543402333,5804337.82099,550631.363613,9.743960000001334,52.386950999993736,361,194
303071,818,1543402334,5804333.60063,550632.01959,9.743968999992951,52.3869129999579,365,195
303072,818,1543402335,5804330.71151,550632.321561,9.743973000003608,52.38688699998109,368,195
303073,818,1543402336,5804329.83079,550633.215438,9.743985999999346,52.38687899999574,369,196
303074,818,1543402337,5804328.95007,550634.109316,9.743999000005074,52.38687100000886,370,197
303075,818,1543402338,5804327.73986,550635.414961,9.744018000004838,52.386859999956194,371,198
303076,818,1543402339,5804325.64054,550636.797816,9.74403800000172,52.38684100001078,373,200
303077,818,1543402340,5804322.65069,550638.121771,9.744057000004371,52.38681399999454,376,201
303078,818,1543402341,5804319.65944,550639.309615,9.744073999994212,52.38678699997782,379,202
303079,818,1543402342,5804316.34011,550641.045342,9.744099000006264,52.386756999976704,383,204
303080,818,1543402343,5804313.79518,550642.364724,9.744118000002745,52.38673400002939,385,205
303081,818,1543402344,5804310.81233,550644.369245,9.744147000003464,52.38670699998041,388,207
303082,818,1543402345,5804307.0544,550646.722059,9.744180999996429,52.38667300004392,392,209
303083,818,1543402346,5804302.85645,550649.555848,9.74422200000032,52.38663499999991,396,212
303084,818,1543402347,5804297.32307,550652.33532,9.744261999995688,52.38658499997575,402,215
303085,818,1543402348,5804291.89672,550654.705317,9.744296000005107,52.3865359999767,407,217
303086,818,1543402349,5804285.92194,550657.829661,9.744341000000814,52.3864820000086,413,220
303087,818,1543402350,5804279.17487,550661.574534,9.744395000003856,52.38642100002684,420,224
303088,818,1543402351,5804272.86851,550664.906498,9.744442999997569,52.3863640000362,426,227
303089,818,1543402352,5804267.01126,550668.642231,9.74449700000345,52.38631099998536,432,231
303090,818,1543402353,5804261.93261,550672.369957,9.744551000000888,52.38626499995867,437,234
303091,818,1543402354,5804256.40696,550675.898101,9.744602000002295,52.38621500002427,443,238
303092,818,1543402355,5804250.98622,550678.812596,9.744643999995391,52.38616599996343,448,241
303093,818,1543402356,5804244.57425,550682.690201,9.744699999993172,52.38610799997444,455,245
303094,818,1543402357,5804239.15422,550685.672768,9.744742999999351,52.38605899996016,460,248
303095,818,1543402358,5804233.18577,550689.409695,9.74479699999436,52.38600500001751,466,251
303096,818,1543402359,5804226.88153,550692.945897,9.74484800000388,52.38594800001312,473,255
303097,818,1543402360,5804220.13238,550696.486689,9.744898999997284,52.38588699999586,479,258
303098,818,1543402361,5804215.04464,550699.329734,9.744940000003997,52.38584099998375,485,261
303099,818,1543402362,5804209.17621,550701.976632,9.744978000006494,52.38578800002367,490,264
303100,818,1543402363,5804205.40848,550703.376733,9.744997999999468,52.38575399996927,494,265
303101,818,1543402364,5804202.86216,550704.560061,9.745014999998933,52.38573099997994,497,266
303102,818,1543402365,5804201.98145,550705.453974,9.745027999998085,52.38572299996696,498,267
303103,818,1543402366,5804202.87688,550705.989268,9.745036000001386,52.38573099996133,497,267
303104,818,1543402372,5804201.55126,550706.887764,9.745048999995218,52.38571899995582,498,268
303105,818,1543402373,5804199.89477,550708.061929,9.745066000006462,52.385704000029286,500,270
303106,818,1543402374,5804198.68528,550709.435683,9.745086000000272,52.38569299997089,501,271
303107,818,1543402375,5804196.92036,550710.883225,9.745107000001807,52.38567699997844,503,272
303108,818,1543402376,5804195.26667,550712.329622,9.74512800000172,52.38566200000225,504,274
303109,818,1543402377,5804192.27614,550713.585598,9.745145999996804,52.3856349999928,507,275
303110,818,1543402378,5804190.17193,550714.49212,9.745158999997743,52.38561600001416,510,276
303120,818,1543402388,5804189.92619,550733.825076,9.745442999995433,52.38561200000333,510,295
303121,818,1543402389,5804194.29634,550736.911016,9.745488999993311,52.38565100000041,506,298
303122,818,1543402390,5804198.99947,550739.925454,9.745534000000166,52.38569299996355,501,301
303123,818,1543402391,5804206.57559,550741.072524,9.745552000002402,52.38576100000052,493,303
303124,818,1543402392,5804211.2675,550742.998032,9.745581000001335,52.38580299998697,489,305
303125,818,1543402393,5804218.51765,550744.897163,9.74560999999404,52.38586799997781,482,307
303126,818,1543402394,5804224.88781,550747.758263,9.745653000003102,52.38592500004458,475,309
303127,818,1543402395,5804230.92708,550750.895023,9.745699999994171,52.38597899997494,469,313
303128,818,1543402396,5804236.85654,550754.169037,9.745749000001808,52.38603200001502,463,316
303129,818,1543402397,5804242.44319,550756.561743,9.745784999997532,52.3860820000016,458,318
303130,818,1543402398,5804247.91861,550758.955591,9.745821000001676,52.38613099995693,452,321
303131,818,1543402399,5804252.16352,550760.681482,9.74584699999396,52.386169000025006,448,323
303132,818,1543402400,5804256.50982,550761.45343,9.745859000004032,52.38620799997892,444,324
303133,818,1543402401,5804259.41648,550762.852797,9.74587999999409,52.38623399997156,441,325
303134,818,1543402402,5804262.88911,550765.199221,9.74591500000219,52.38626500000376,437,327
303135,818,1543402403,5804267.13823,550767.333441,9.745947000000324,52.386303000037465,433,330
303136,818,1543402404,5804270.93752,550768.995851,9.745972000006532,52.38633700001462,429,331
303137,818,1543402405,5804275.64067,550772.010209,9.746017000001704,52.386378999971896,425,334
303138,818,1543402406,5804281.23155,550774.811213,9.74605899999569,52.38642900003641,419,337
303139,818,1543402407,5804286.71892,550778.361978,9.74611199999811,52.38647800004156,414,341
303140,818,1543402408,5804292.76875,550782.519504,9.746174000007718,52.38653200004086,408,345
303141,818,1543402409,5804299.58875,550785.852312,9.746224000007071,52.38659300002276,401,348
303142,818,1543402410,5804306.85647,550789.452744,9.746278000006226,52.38665799998318,394,352
303143,818,1543402411,5804314.88875,550791.684012,9.746312000003051,52.38673000001594,386,354
303144,818,1543402412,5804320.04104,550795.102065,9.74636300000678,52.38677599997831,380,358
303145,818,1543402413,5804325.19123,550798.315943,9.74641100000549,52.38682199998199,375,361
303146,818,1543402414,5804329.89089,550800.98996,9.746450999999906,52.38686399996826,371,364
303147,818,1543402415,5804334.59056,550803.663972,9.746490999998567,52.38690600003079,366,367
303148,818,1543402416,5804336.72706,550805.887995,9.7465239999922,52.38692499995588,364,369
303149,818,1543402417,5804338.86217,550807.975906,9.746555000004548,52.38694400000619,362,371
303150,818,1543402418,5804339.31762,550808.992147,9.746569999999087,52.386948000019935,361,372
303151,818,1543402419,5804339.33167,550810.353259,9.746590000002184,52.386948000018855,361,373
303152,818,1543402420,5804340.56922,550811.70174,9.746609999992373,52.38695899996395,360,375
303153,818,1543402421,5804342.67974,550811.407703,9.746606000006595,52.38697799998391,358,374
303154,818,1543402422,5804344.77761,550809.888666,9.746584000005766,52.38699699996173,356,373
303155,818,1543402423,5804347.74634,550806.522947,9.746534999998024,52.38702399997637,353,370
303156,818,1543402424,5804351.03471,550801.79268,9.746465999998216,52.38705400001343,350,365
303157,818,1543402425,5804353.98237,550796.385309,9.746386999995792,52.387080999979645,347,359
303158,818,1543402426,5804357.37144,550790.633077,9.746302999995637,52.38711199998328,343,354
303159,818,1543402427,5804361.09841,550785.285742,9.7462249999967,52.38714599995935,339,348
303160,818,1543402428,5804364.48679,550779.465471,9.746139999999397,52.3871769999556,336,343
303161,818,1543402429,5804368.64325,550772.616349,9.746040000004758,52.38721500002962,332,336
303162,818,1543402430,5804373.58392,550766.303649,9.745948000004084,52.38726000002018,327,330
303163,818,1543402431,5804376.51969,550759.739388,9.745852000000715,52.387287000006594,324,323
303164,818,1543402432,5804380.6902,550754.2514,9.745772000006797,52.38732499997277,319,318
303165,818,1543402433,5804384.8523,550747.946761,9.745680000001014,52.38736299997368,315,311
303166,818,1543402434,5804388.68564,550742.121957,9.745594999997262,52.38739800001367,311,306
303167,818,1543402435,5804392.85407,550736.429833,9.745512000004071,52.387436000024366,307,300
303168,818,1543402436,5804396.57549,550730.538139,9.745425999998384,52.387470000025296,303,294
303169,818,1543402437,5804399.97445,550725.738769,9.745355999997695,52.387500999980354,300,289
303170,818,1543402438,5804402.47869,550720.472192,9.745278999997312,52.38752399999596,297,284
303171,818,1543402439,5804403.19908,550714.815629,9.745195999997884,52.38753099997976,296,278
303172,818,1543402440,5804406.61068,550711.24126,9.745143999995562,52.387561999972434,293,275
303173,818,1543402441,5804408.69807,550708.701466,9.74510699999773,52.38758100000511,291,272
303174,818,1543402442,5804409.11914,550706.383026,9.745073000004714,52.38758499997059,290,270
303175,818,1543402443,5804409.54442,550704.472913,9.745044999996352,52.38758899995942,290,268
303176,818,1543402444,5804409.5283,550702.907657,9.74502199999728,52.387588999995984,290,267
303177,818,1543402445,5804410.73078,550700.853416,9.744992000001092,52.38760000003891,289,264
303178,818,1543402446,5804411.58975,550697.849849,9.744948000004255,52.3876079999576,288,261
303179,818,1543402447,5804413.66173,550693.812863,9.7448890000045,52.38762700002065,286,257
303180,818,1543402448,5804415.7281,550689.231444,9.744822000000138,52.38764600002536,284,253
303181,818,1543402449,5804418.23308,550684.032957,9.744745999994867,52.387669000043886,281,248
303182,818,1543402450,5804421.06824,550678.490768,9.744664999997198,52.387695000013885,278,242
303183,818,1543402451,5804424.45184,550672.194262,9.744573000006188,52.38772599999753,275,236
303184,818,1543402452,5804428.16353,550665.349894,9.744472999999063,52.38776000000569,271,229
303185,818,1543402453,5804432.31734,550658.228741,9.744369000004516,52.38779800002238,267,222
303186,818,1543402454,5804436.91397,550650.898858,9.74426199999534,52.38784000003416,262,215
303187,818,1543402455,5804443.16922,550642.599065,9.744140999996514,52.38789699999947,256,207
303188,818,1543402456,5804447.76307,550634.996997,9.744029999993408,52.38793899998644,251,199
303189,818,1543402457,5804451.59654,550629.172357,9.74394500000013,52.387973999999055,247,193
303190,818,1543402458,5804455.7602,550623.004024,9.743855000001917,52.388012000005965,243,187
303191,818,1543402459,5804457.83573,550619.307376,9.74380100000203,52.38803099997444,241,183
303192,818,1543402460,5804460.79549,550615.057149,9.743738999995376,52.3880579999725,238,179
303193,818,1543402461,5804463.64053,550610.467802,9.743671999995644,52.38808399999743,235,175
303194,818,1543402462,5804465.69998,550605.205928,9.74359500000661,52.38810299999941,233,169
303195,818,1543402463,5804468.64926,550599.93491,9.74351800000635,52.38813000001757,230,164
303196,818,1543402464,5804471.15783,550595.076794,9.743447000002568,52.3881530000214,227,159
303197,818,1543402465,5804473.6727,550590.831167,9.743385000007358,52.38817600002375,225,155
303198,818,1543402466,5804474.07214,550586.403103,9.743320000006406,52.388179999966574,224,151
303199,818,1543402467,5804475.26767,550583.66838,9.74327999999697,52.388190999969765,223,148
303200,818,1543402468,5804476.90602,550580.724926,9.743237000000027,52.3882060000199,221,145
303201,818,1543402469,5804479.42929,550577.295955,9.74318700000418,52.38822899998706,219,142
303202,818,1543402470,5804480.73116,550574.083719,9.743139999994405,52.38824100000801,217,138
303203,818,1543402471,5804481.48248,550571.421629,9.743101000004184,52.38824799996866,217,136
303204,818,1543402472,5804484.02534,550569.898165,9.743078999995838,52.38827099999198,214,134
303205,818,1543402473,5804484.8844,550566.894666,9.743034999992757,52.38827900000425,213,131
303206,818,1543402474,5804484.40243,550563.292399,9.74298200000574,52.38827499996423,214,128
303207,818,1543402475,5804484.36888,550560.025828,9.742934000006812,52.38827500002059,214,124
303208,818,1543402476,5804483.55323,550556.426986,9.742880999997784,52.388267999966885,214,121
303209,818,1543402477,5804480.95725,550552.778368,9.7428269999954,52.3882450000178,217,117
303210,818,1543402478,5804477.92404,550549.882906,9.742783999997622,52.38821799998295,220,114
